Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
908104;01.04.2017; Purchase; Headphones Type 4, Huawei;19;104;1976;C;10
908105;01.04.2017; Purchase; Microphone Type 1, Huawei;8;385;3080;C;10
908106;01.04.2017; Purchase; Desktop Type 11, HP;5;92;460;B;10
908107;01.04.2017; Purchase; Phone Type 4, Dell;10;548;5480;B;10
908108;01.04.2017; Purchase; Desktop Type 3, Dell;11;102;1122;B;10
908109;01.04.2017; Purchase; Monitor Type 4, Dell;20;1336;26720;C;10
908110;01.04.2017; Purchase; Mouse Type 4, Samsung;19;1009;19171;C;10
908111;01.04.2017; Purchase; Phone Type 2, HP;14;142;1988;B;10
908112;01.04.2017; Purchase; Headphones Type 5, Samsung;19;191;3629;A;10
908113;01.04.2017; Purchase; Desktop Type 10, HP;10;283;2830;C;10
908114;01.04.2017; Purchase; Laptop Type 4, HP;14;149;2086;C;10
908115;01.04.2017; Purchase; Monitor Type 1, Samsung;14;207;2898;C;10
908116;01.04.2017; Purchase; Speakers Type 2, Huawei;6;41;246;B;10
908117;01.04.2017; Purchase; Phone Type 2, Huawei;18;187;3366;B;10
908118;01.04.2017; Purchase; Phone Type 11, Dell;8;222;1776;C;10
908119;01.04.2017; Purchase; Laptop Type 1, Samsung;19;57;1083;C;10
908120;01.04.2017; Purchase; Phone Type 2, Dell;7;110;770;C;10
908121;01.04.2017; Purchase; Tablet Type 3, Huawei;20;66;1320;B;10
908122;01.04.2017; Purchase; Phone Type 1, Dell;5;425;2125;C;10
908123;01.04.2017; Purchase; Phone Type 6, Samsung;16;71;1136;C;10
908124;01.04.2017; Purchase; Phone Type 11, HP;10;54;540;C;10
908125;01.04.2017; Purchase; Headphones Type 6, Dell;6;142;852;A;10
908126;01.04.2017; Purchase; Phone Type 4, Huawei;20;211;4220;C;10
908127;01.04.2017; Purchase; Hard Drive Type 6, Huawei;14;16;224;C;10
908128;01.04.2017; Purchase; Tablet Type 3, Dell;14;86;1204;C;10
908129;01.04.2017; Purchase; Smart Watch Type 2, HP;16;481;7696;C;10
908130;01.04.2017; Purchase; Tablet Type 6, Dell;14;1154;16156;C;10
908131;01.04.2017; Purchase; Mouse Type 5, Dell;17;153;2601;C;10
908132;01.04.2017; Purchase; Laptop Type 1, Huawei;16;221;3536;C;10
908133;01.04.2017; Purchase; Desktop Type 9, Samsung;13;413;5369;C;10
908134;01.04.2017; Purchase; Desktop Type 8, Huawei;18;382;6876;C;10
908135;01.04.2017; Purchase; Memory Type 1, Huawei;15;48;720;C;10
908136;01.04.2017; Purchase; Headphones Type 3, HP;11;226;2486;C;10
908137;01.04.2017; Purchase; Tablet Type 5, Samsung;8;398;3184;A;10
908138;01.04.2017; Purchase; Monitor Type 4, Samsung;5;724;3620;C;10
908139;01.04.2017; Purchase; Desktop Type 1, Huawei;6;143;858;A;10
908140;01.04.2017; Purchase; Tablet Type 6, Samsung;5;141;705;B;10
908141;01.04.2017; Purchase; Laptop Type 1, Dell;19;1205;22895;C;10
908142;01.04.2017; Purchase; Tablet Type 2, HP;8;117;936;C;10
908143;01.04.2017; Purchase; Phone Type 6, Dell;10;231;2310;C;10
908144;01.04.2017; Purchase; Desktop Type 2, Huawei;7;41;287;C;10
908145;01.04.2017; Purchase; Desktop Type 9, Huawei;15;66;990;C;10
908146;01.04.2017; Purchase; Desktop Type 5, Huawei;11;59;649;C;10
908147;01.04.2017; Purchase; Headphones Type 4, Samsung;15;54;810;C;10
908148;01.04.2017; Purchase; Monitor Type 4, Dell;12;420;5040;C;10
908149;01.04.2017; Purchase; Microphone Type 1, Huawei;11;94;1034;C;10
908150;01.04.2017; Purchase; Phone Type 3, Huawei;18;67;1206;C;10
908151;01.04.2017; Purchase; Tablet Type 7, Dell;18;226;4068;C;10
908152;01.04.2017; Purchase; Laptop Type 3, HP;8;73;584;C;10
908153;01.04.2017; Purchase; Mouse Type 5, Samsung;18;301;5418;C;10
908154;01.04.2017; Purchase; Phone Type 9, Huawei;12;59;708;C;10
908155;01.04.2017; Purchase; Tablet Type 6, HP;20;164;3280;C;10
908156;01.04.2017; Purchase; Speakers Type 3, Huawei;6;457;2742;C;10
908157;01.04.2017; Purchase; Memory Type 4, Samsung;20;22;440;C;10
908158;01.04.2017; Purchase; Desktop Type 8, HP;13;68;884;A;10
908159;01.04.2017; Purchase; Smart Watch Type 1, Dell;14;19;266;C;10
908160;01.04.2017; Purchase; Desktop Type 8, Samsung;6;268;1608;A;10
908161;01.04.2017; Purchase; Mouse Type 2, Huawei;10;162;1620;B;10
908162;01.04.2017; Purchase; Speakers Type 4, Samsung;11;22;242;C;10
908163;01.04.2017; Purchase; Charger Type 2, Huawei;19;66;1254;A;10
908164;01.04.2017; Purchase; Laptop Type 6, Dell;19;30;570;B;10
908165;01.04.2017; Purchase; Headphones Type 5, Samsung;19;283;5377;C;10
908166;01.04.2017; Purchase; Monitor Type 2, Dell;9;118;1062;C;10
908167;01.04.2017; Purchase; Microphone Type 1, Samsung;7;731;5117;B;10
908168;01.04.2017; Purchase; Mouse Type 1, Huawei;6;567;3402;C;10
908169;01.04.2017; Purchase; Phone Type 4, Huawei;5;115;575;C;10
908170;01.04.2017; Purchase; Charger Type 2, Samsung;9;112;1008;C;10
908171;01.04.2017; Purchase; Memory Type 2, Samsung;12;103;1236;B;10
908172;01.04.2017; Purchase; Desktop Type 10, Dell;8;569;4552;A;10
908173;01.04.2017; Purchase; Hard Drive Type 8, HP;6;118;708;A;10
908174;01.04.2017; Purchase; Tablet Type 2, Huawei;10;50;500;C;10
908175;01.04.2017; Purchase; Speakers Type 2, HP;6;66;396;C;10
908176;01.04.2017; Purchase; Speakers Type 4, Huawei;17;283;4811;C;10
908177;01.04.2017; Purchase; Phone Type 8, Dell;7;364;2548;C;10
908178;01.04.2017; Purchase; Tablet Type 7, Huawei;10;548;5480;C;10
908179;01.04.2017; Purchase; Tablet Type 5, Huawei;9;86;774;C;10
908180;01.04.2017; Purchase; Phone Type 6, HP;15;80;1200;C;10
908181;01.04.2017; Purchase; Monitor Type 3, Dell;18;464;8352;C;10
908182;01.04.2017; Purchase; Desktop Type 3, Samsung;14;43;602;B;10
908183;01.04.2017; Purchase; Phone Type 12, Dell;6;46;276;C;10
908184;01.04.2017; Purchase; Speakers Type 6, HP;6;122;732;C;10
908185;01.04.2017; Purchase; Hard Drive Type 5, Samsung;5;518;2590;B;10
908186;01.04.2017; Purchase; Tablet Type 1, Samsung;17;268;4556;C;10
908187;01.04.2017; Purchase; Desktop Type 7, Samsung;14;50;700;C;10
908188;01.04.2017; Purchase; Hard Drive Type 2, Huawei;14;108;1512;C;10
908189;01.04.2017; Purchase; Keyboard Type 4, Samsung;14;475;6650;C;10
908190;01.04.2017; Purchase; Speakers Type 2, HP;10;16;160;B;10
908191;01.04.2017; Purchase; Phone Type 10, Samsung;14;66;924;C;10
908192;01.04.2017; Purchase; Headphones Type 6, Samsung;7;519;3633;C;10
908193;01.04.2017; Purchase; Phone Type 4, HP;8;19;152;A;10
908194;01.04.2017; Purchase; Mouse Type 1, Huawei;11;1241;13651;B;10
908195;01.04.2017; Purchase; Headphones Type 6, Huawei;5;1019;5095;B;10
908196;01.04.2017; Purchase; Monitor Type 3, Huawei;16;507;8112;B;10
908197;01.04.2017; Purchase; Hard Drive Type 2, Huawei;12;567;6804;C;10
908198;01.04.2017; Purchase; Phone Type 4, Dell;20;110;2200;C;10
908199;01.04.2017; Purchase; Hard Drive Type 7, Dell;19;567;10773;C;10
908200;01.04.2017; Purchase; Speakers Type 6, HP;18;504;9072;C;10
908201;01.04.2017; Purchase; Tablet Type 5, Dell;9;66;594;B;10
908202;01.04.2017; Purchase; Speakers Type 4, Dell;6;546;3276;B;10
908203;01.04.2017; Purchase; Phone Type 12, HP;14;50;700;C;10
908204;01.04.2017; Purchase; Hard Drive Type 5, Huawei;16;57;912;B;10
908205;01.04.2017; Purchase; Hard Drive Type 7, Samsung;8;322;2576;B;10
908206;01.04.2017; Purchase; Speakers Type 1, Dell;17;68;1156;C;10
908207;01.04.2017; Purchase; Charger Type 2, Dell;14;279;3906;A;10
908208;01.04.2017; Purchase; Memory Type 2, Samsung;13;17;221;C;10
908209;01.04.2017; Purchase; Desktop Type 5, HP;16;22;352;A;10
908210;01.04.2017; Purchase; Hard Drive Type 1, Huawei;12;118;1416;C;10
908211;01.04.2017; Purchase; Speakers Type 5, Huawei;19;62;1178;C;10
908212;01.04.2017; Purchase; Smart Watch Type 2, Huawei;19;35;665;C;10
908213;01.04.2017; Purchase; Desktop Type 11, Dell;6;528;3168;C;10
908214;01.04.2017; Purchase; Hard Drive Type 2, HP;15;1970;29550;C;10
908215;01.04.2017; Purchase; Keyboard Type 1, HP;10;1182;11820;C;10
908216;01.04.2017; Purchase; Microphone Type 3, HP;8;33;264;C;10
908217;01.04.2017; Purchase; Headphones Type 4, HP;10;211;2110;C;10
908218;01.04.2017; Purchase; Tablet Type 4, HP;10;182;1820;C;10
908219;01.04.2017; Purchase; Speakers Type 1, Huawei;8;784;6272;C;10
908220;01.04.2017; Purchase; Monitor Type 1, HP;17;99;1683;B;10
908221;01.04.2017; Purchase; Phone Type 3, HP;18;57;1026;A;10
908222;01.04.2017; Purchase; Microphone Type 2, Dell;6;348;2088;C;10
908223;01.04.2017; Purchase; Phone Type 5, HP;8;2237;17896;C;10
908224;01.04.2017; Purchase; Tablet Type 1, Huawei;8;115;920;C;10
908225;01.04.2017; Purchase; Charger Type 2, Samsung;17;69;1173;C;10
908226;01.04.2017; Purchase; Laptop Type 1, Huawei;14;158;2212;A;10
908227;01.04.2017; Purchase; Laptop Type 4, Huawei;17;110;1870;A;10
908228;01.04.2017; Purchase; Hard Drive Type 4, Samsung;7;475;3325;C;10
908229;01.04.2017; Purchase; Memory Type 1, Dell;20;194;3880;C;10
908230;01.04.2017; Purchase; Hard Drive Type 8, Samsung;10;125;1250;C;10
908231;01.04.2017; Purchase; Tablet Type 4, Samsung;6;98;588;C;10
908232;01.04.2017; Purchase; Desktop Type 10, HP;6;16;96;C;10
908233;01.04.2017; Purchase; Phone Type 3, HP;9;703;6327;C;10
908234;01.04.2017; Purchase; Hard Drive Type 4, HP;10;43;430;C;10
908235;01.04.2017; Purchase; Mouse Type 7, HP;11;937;10307;C;10
908236;01.04.2017; Purchase; Headphones Type 1, Huawei;8;731;5848;A;10
908237;01.04.2017; Purchase; Phone Type 5, Huawei;15;709;10635;C;10
908238;01.04.2017; Purchase; Keyboard Type 1, Samsung;12;322;3864;C;10
908239;01.04.2017; Purchase; Memory Type 4, Huawei;12;101;1212;C;10
908240;01.04.2017; Purchase; Phone Type 8, HP;12;118;1416;C;10
908241;01.04.2017; Purchase; Monitor Type 3, Huawei;10;116;1160;C;10
908242;01.04.2017; Purchase; Hard Drive Type 2, Dell;11;51;561;C;10
908243;01.04.2017; Purchase; Speakers Type 3, HP;12;35;420;C;10
908244;01.04.2017; Purchase; Smart Watch Type 1, Dell;14;425;5950;C;10
908245;01.04.2017; Purchase; Keyboard Type 4, Dell;5;35;175;C;10
908246;01.04.2017; Purchase; Tablet Type 2, Huawei;5;71;355;C;10
908247;01.04.2017; Purchase; Hard Drive Type 5, Dell;14;51;714;C;10
908248;01.04.2017; Purchase; Laptop Type 2, HP;11;62;682;C;10
908249;01.04.2017; Purchase; Phone Type 12, HP;20;71;1420;B;10
908250;01.04.2017; Purchase; Laptop Type 3, Huawei;17;22;374;C;10
908251;01.04.2017; Purchase; Phone Type 10, Dell;15;22;330;B;10
908252;01.04.2017; Purchase; Speakers Type 2, Samsung;16;1009;16144;C;10
908253;01.04.2017; Purchase; Mouse Type 3, Dell;7;98;686;A;10
908254;01.04.2017; Purchase; Charger Type 2, Samsung;6;115;690;B;10
908255;01.04.2017; Purchase; Hard Drive Type 8, Samsung;13;9;117;C;10
908256;01.04.2017; Purchase; Desktop Type 10, Huawei;19;628;11932;A;10
908257;01.04.2017; Purchase; Laptop Type 5, Dell;5;100;500;C;10
908258;01.04.2017; Purchase; Mouse Type 4, HP;13;14;182;B;10
908259;01.04.2017; Purchase; Phone Type 5, Huawei;20;110;2200;C;10
908260;01.04.2017; Purchase; Laptop Type 3, HP;11;519;5709;C;10
908261;01.04.2017; Purchase; Laptop Type 2, HP;20;37;740;A;10
908262;01.04.2017; Purchase; Desktop Type 7, Dell;20;86;1720;C;10
908263;01.04.2017; Purchase; Monitor Type 4, Samsung;7;116;812;B;10
908264;01.04.2017; Purchase; Mouse Type 4, Dell;11;231;2541;B;10
908265;01.04.2017; Purchase; Laptop Type 6, Samsung;8;207;1656;B;10
908266;01.04.2017; Purchase; Keyboard Type 1, HP;7;111;777;C;10
908267;01.04.2017; Purchase; Phone Type 7, Dell;12;63;756;C;10
908268;01.04.2017; Purchase; Tablet Type 4, Huawei;10;86;860;B;10
908269;01.04.2017; Purchase; Mouse Type 2, Huawei;6;104;624;C;10
908270;01.04.2017; Purchase; Hard Drive Type 7, Huawei;15;353;5295;B;10
908271;01.04.2017; Purchase; Speakers Type 4, HP;16;271;4336;B;10
908272;01.04.2017; Purchase; Desktop Type 7, Huawei;15;149;2235;A;10
908273;01.04.2017; Purchase; Phone Type 4, Samsung;11;173;1903;C;10
908274;01.04.2017; Purchase; Hard Drive Type 1, Huawei;18;23;414;C;10
908275;01.04.2017; Purchase; Memory Type 4, Huawei;19;255;4845;C;10
908276;01.04.2017; Purchase; Headphones Type 3, Samsung;19;48;912;A;10
908277;01.04.2017; Purchase; Microphone Type 1, Samsung;17;141;2397;C;10
908278;01.04.2017; Purchase; Phone Type 4, HP;9;112;1008;B;10
908279;01.04.2017; Purchase; Phone Type 3, Dell;5;43;215;C;10
908280;01.04.2017; Purchase; Desktop Type 2, Samsung;17;272;4624;C;10
908281;01.04.2017; Purchase; Speakers Type 6, HP;14;507;7098;A;10
908282;01.04.2017; Purchase; Mouse Type 1, HP;10;971;9710;A;10
908283;01.04.2017; Purchase; Desktop Type 5, HP;15;425;6375;A;10
908284;01.04.2017; Purchase; Phone Type 11, Dell;10;224;2240;C;10
908285;01.04.2017; Purchase; Phone Type 3, Samsung;12;784;9408;A;10
908286;01.04.2017; Purchase; Smart Watch Type 3, HP;19;111;2109;A;10
908287;01.04.2017; Purchase; Headphones Type 2, Dell;13;108;1404;C;10
908288;01.04.2017; Purchase; Hard Drive Type 7, HP;9;504;4536;C;10
908289;01.04.2017; Purchase; Headphones Type 4, Samsung;18;280;5040;B;10
908290;01.04.2017; Purchase; Headphones Type 5, Huawei;7;123;861;C;10
908291;01.04.2017; Purchase; Monitor Type 2, Dell;15;1582;23730;C;10
908292;01.04.2017; Purchase; Microphone Type 1, Dell;10;465;4650;B;10
908293;01.04.2017; Purchase; Monitor Type 3, Samsung;5;562;2810;C;10
908294;01.04.2017; Purchase; Memory Type 2, Huawei;9;66;594;C;10
908295;01.04.2017; Purchase; Headphones Type 1, Dell;19;211;4009;C;10
908296;01.04.2017; Purchase; Phone Type 7, Dell;5;35;175;C;10
908297;01.04.2017; Purchase; Speakers Type 2, Huawei;9;43;387;C;10
908298;01.04.2017; Purchase; Speakers Type 6, Samsung;13;206;2678;C;10
908299;01.04.2017; Purchase; Tablet Type 7, Huawei;15;119;1785;C;10
908300;01.04.2017; Purchase; Headphones Type 5, HP;9;407;3663;C;10
908301;01.04.2017; Purchase; Laptop Type 5, Huawei;10;89;890;C;10
908302;01.04.2017; Purchase; Phone Type 11, HP;13;149;1937;C;10
908303;01.04.2017; Purchase; Phone Type 1, Huawei;15;40;600;B;10
908304;01.04.2017; Purchase; Keyboard Type 3, HP;8;54;432;C;10
908305;01.04.2017; Purchase; Mouse Type 4, Dell;16;301;4816;C;10
908306;01.04.2017; Purchase; Tablet Type 5, Huawei;7;19;133;B;10
908307;01.04.2017; Purchase; Charger Type 2, Huawei;13;371;4823;A;10
908308;01.04.2017; Purchase; Phone Type 3, Huawei;11;22;242;B;10
908309;01.04.2017; Purchase; Monitor Type 4, Dell;16;162;2592;C;10
908310;01.04.2017; Purchase; Smart Watch Type 3, Huawei;6;55;330;A;10
908311;01.04.2017; Purchase; Memory Type 1, Samsung;12;20;240;C;10
908312;01.04.2017; Purchase; Laptop Type 3, Dell;14;141;1974;C;10
908313;01.04.2017; Purchase; Phone Type 7, Huawei;14;255;3570;C;10
908314;01.04.2017; Purchase; Desktop Type 9, Dell;9;481;4329;C;10
908315;01.04.2017; Purchase; Phone Type 6, Dell;6;108;648;C;10
908316;01.04.2017; Purchase; Memory Type 3, Huawei;10;100;1000;C;10
908317;01.04.2017; Purchase; Phone Type 2, HP;19;1824;34656;C;10
908318;01.04.2017; Purchase; Speakers Type 1, HP;19;546;10374;A;10
908319;01.04.2017; Purchase; Hard Drive Type 7, HP;7;784;5488;B;10
908320;01.04.2017; Purchase; Monitor Type 2, Samsung;6;457;2742;A;10
908321;01.04.2017; Purchase; Laptop Type 4, Dell;15;2031;30465;C;10
908322;01.04.2017; Purchase; Phone Type 11, Huawei;5;612;3060;A;10
908323;01.04.2017; Purchase; Desktop Type 6, HP;5;99;495;C;10
908324;01.04.2017; Purchase; Memory Type 1, HP;5;1205;6025;B;10
908325;01.04.2017; Purchase; Headphones Type 6, Dell;15;51;765;C;10
908326;01.04.2017; Purchase; Smart Watch Type 2, Dell;11;464;5104;A;10
908327;01.04.2017; Purchase; Desktop Type 12, Huawei;6;507;3042;C;10
908328;01.04.2017; Purchase; Hard Drive Type 3, Samsung;5;16;80;A;10
908329;01.04.2017; Purchase; Smart Watch Type 3, HP;6;54;324;C;10
908330;01.04.2017; Purchase; Laptop Type 6, Huawei;12;114;1368;C;10
908331;01.04.2017; Purchase; Desktop Type 7, Samsung;8;612;4896;C;10
908332;01.04.2017; Purchase; Headphones Type 5, HP;16;143;2288;C;10
908333;01.04.2017; Purchase; Desktop Type 2, Samsung;12;18;216;C;10
908334;01.04.2017; Purchase; Speakers Type 7, Samsung;18;149;2682;C;10
908335;01.04.2017; Purchase; Smart Watch Type 3, Huawei;11;59;649;A;10
908336;01.04.2017; Purchase; Tablet Type 7, Samsung;19;2237;42503;B;10
908337;01.04.2017; Purchase; Smart Watch Type 1, HP;9;54;486;C;10
908338;01.04.2017; Purchase; Speakers Type 2, HP;16;321;5136;C;10
908339;01.04.2017; Purchase; Desktop Type 3, Samsung;9;162;1458;C;10
908340;01.04.2017; Purchase; Speakers Type 4, Dell;18;62;1116;C;10
908341;01.04.2017; Purchase; Charger Type 2, Huawei;18;44;792;C;10
908342;01.04.2017; Purchase; Laptop Type 4, HP;18;1505;27090;C;10
908343;01.04.2017; Purchase; Headphones Type 6, Dell;11;43;473;B;10
908344;01.04.2017; Purchase; Desktop Type 7, Huawei;5;115;575;C;10
908345;01.04.2017; Purchase; Hard Drive Type 1, HP;16;73;1168;A;10
908346;01.04.2017; Purchase; Desktop Type 6, Dell;14;119;1666;C;10
908347;01.04.2017; Purchase; Desktop Type 5, Huawei;17;301;5117;A;10
908348;01.04.2017; Purchase; Keyboard Type 3, Huawei;15;37;555;B;10
908349;01.04.2017; Purchase; Keyboard Type 1, Samsung;13;407;5291;C;10
908350;01.04.2017; Purchase; Desktop Type 2, Huawei;6;1182;7092;C;10
908351;01.04.2017; Purchase; Desktop Type 7, Dell;16;518;8288;C;10
908352;01.04.2017; Purchase; Microphone Type 1, HP;20;1505;30100;A;10
908353;01.04.2017; Purchase; Memory Type 3, Samsung;11;100;1100;B;10
908354;01.04.2017; Purchase; Laptop Type 5, Dell;14;457;6398;C;10
908355;01.04.2017; Purchase; Laptop Type 6, HP;12;10;120;C;10
908356;01.04.2017; Purchase; Charger Type 2, Samsung;16;37;592;C;10
908357;01.04.2017; Purchase; Tablet Type 7, Dell;17;114;1938;C;10
908358;01.04.2017; Purchase; Speakers Type 2, Huawei;8;327;2616;C;10
908359;01.04.2017; Purchase; Hard Drive Type 1, Huawei;10;280;2800;C;10
908360;01.04.2017; Purchase; Laptop Type 4, Samsung;5;33;165;B;10
908361;01.04.2017; Purchase; Headphones Type 2, Huawei;11;94;1034;B;10
908362;01.04.2017; Purchase; Phone Type 11, HP;19;283;5377;C;10
908363;01.04.2017; Purchase; Microphone Type 3, HP;14;96;1344;C;10
908364;01.04.2017; Purchase; Speakers Type 7, Huawei;8;1582;12656;C;10
908365;01.04.2017; Purchase; Speakers Type 6, Huawei;14;371;5194;B;10
908366;01.04.2017; Purchase; Hard Drive Type 5, Samsung;20;9;180;C;10
908367;01.04.2017; Purchase; Desktop Type 11, Huawei;10;518;5180;A;10
908368;01.04.2017; Purchase; Headphones Type 4, Dell;12;24;288;C;10
908369;01.04.2017; Purchase; Microphone Type 3, Samsung;8;606;4848;C;10
908370;01.04.2017; Purchase; Phone Type 3, HP;5;191;955;C;10
908371;01.04.2017; Purchase; Smart Watch Type 3, Dell;8;283;2264;C;10
908372;01.04.2017; Purchase; Keyboard Type 2, Samsung;9;229;2061;C;10
908373;01.04.2017; Purchase; Phone Type 1, Dell;18;59;1062;C;10
908374;01.04.2017; Purchase; Phone Type 6, Samsung;7;16;112;C;10
908375;01.04.2017; Purchase; Phone Type 3, HP;9;115;1035;C;10
908376;01.04.2017; Purchase; Phone Type 8, HP;10;703;7030;C;10
908377;01.04.2017; Purchase; Phone Type 9, Samsung;8;1241;9928;B;10
908378;01.04.2017; Purchase; Hard Drive Type 7, Huawei;8;72;576;C;10
908379;01.04.2017; Purchase; Mouse Type 2, HP;16;1154;18464;C;10
908380;01.04.2017; Purchase; Hard Drive Type 8, Samsung;8;88;704;C;10
908381;01.04.2017; Purchase; Phone Type 3, Dell;17;481;8177;A;10
908382;01.04.2017; Purchase; Headphones Type 4, Samsung;18;112;2016;C;10
908383;01.04.2017; Purchase; Smart Watch Type 1, HP;14;96;1344;A;10
908384;01.04.2017; Purchase; Smart Watch Type 1, HP;19;1970;37430;B;10
908385;01.04.2017; Purchase; Memory Type 1, Dell;17;447;7599;C;10
908386;01.04.2017; Purchase; Phone Type 3, HP;8;59;472;C;10
908387;01.04.2017; Purchase; Keyboard Type 3, Samsung;13;742;9646;B;10
908388;01.04.2017; Purchase; Memory Type 2, HP;17;59;1003;C;10
908389;01.04.2017; Purchase; Tablet Type 6, HP;7;1824;12768;B;10
908390;01.04.2017; Purchase; Tablet Type 7, Samsung;20;48;960;B;10
908391;01.04.2017; Purchase; Speakers Type 1, Samsung;8;573;4584;C;10
908392;01.04.2017; Purchase; Monitor Type 4, HP;13;209;2717;C;10
908393;01.04.2017; Purchase; Memory Type 4, Dell;13;153;1989;C;10
908394;01.04.2017; Purchase; Phone Type 2, HP;14;272;3808;C;10
908395;01.04.2017; Purchase; Memory Type 4, Huawei;13;85;1105;C;10
908396;01.04.2017; Purchase; Mouse Type 4, Dell;7;254;1778;C;10
908397;01.04.2017; Purchase; Headphones Type 6, Samsung;20;57;1140;C;10
908398;01.04.2017; Purchase; Phone Type 3, Dell;14;35;490;C;10
908399;01.04.2017; Purchase; Desktop Type 11, Dell;8;519;4152;B;10
908400;01.04.2017; Purchase; Headphones Type 4, Samsung;5;39;195;C;10
908401;01.04.2017; Purchase; Hard Drive Type 7, HP;14;119;1666;C;10
908402;01.04.2017; Purchase; Mouse Type 7, HP;18;33;594;C;10
908403;01.04.2017; Purchase; Tablet Type 7, HP;14;523;7322;C;10
908404;01.04.2017; Purchase; Mouse Type 1, Dell;12;116;1392;C;10
908405;01.04.2017; Purchase; Desktop Type 6, Dell;16;231;3696;C;10
908406;01.04.2017; Purchase; Speakers Type 1, Dell;15;57;855;C;10
908407;01.04.2017; Purchase; Phone Type 12, Dell;7;530;3710;C;10
908408;01.04.2017; Purchase; Tablet Type 2, HP;15;54;810;C;10
908409;01.04.2017; Purchase; Monitor Type 4, Samsung;20;427;8540;A;10
908410;01.04.2017; Purchase; Smart Watch Type 2, Dell;8;229;1832;A;10
908411;01.04.2017; Purchase; Mouse Type 6, Samsung;11;16;176;C;10
908412;01.04.2017; Purchase; Desktop Type 9, HP;16;255;4080;C;10
908413;01.04.2017; Purchase; Memory Type 2, HP;10;364;3640;C;10
908414;01.04.2017; Purchase; Speakers Type 4, HP;14;80;1120;B;10
908415;01.04.2017; Purchase; Mouse Type 2, Samsung;5;542;2710;C;10
908416;01.04.2017; Purchase; Memory Type 4, Samsung;15;143;2145;C;10
908417;01.04.2017; Purchase; Phone Type 5, HP;5;30;150;C;10
